"947","2.3","","NP-PP","Location Object\, with-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Destination\"><SYNRESTRS/></NP><PREP value=\"with\"><SELRESTRS/></PREP><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"motion\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"location\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Destination\"/></ARGS></PRED><PRED value=\"location\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Destination\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"948","0.2","0.2","Transitive","Theme Object","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"motion\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"location\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Destination\"/></ARGS></PRED><PRED value=\"location\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Destination\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"949","","","PP","locative-PP","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><PREP><SELRESTRS logic=\"or\"><SELRESTR Value=\"+\" type=\"loc\"/><SELRESTR Value=\"+\" type=\"dir\"/><SELRESTR Value=\"+\" type=\"dest_conf\"/></SELRESTRS></PREP><NP value=\"Destination\"><SYNRESTRS/></NP>","<PRED value=\"motion\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Destination\"/></ARGS></PRED><PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Destination\"/></ARGS></PRED>"
"950","","","Conative","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><LEX value=\"at\"/><NP value=\"Destination\"><SYNRESTRS/></NP>","<PRED value=\"motion\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"location\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Destination\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"951","","","Transitive","Theme subject","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><NP value=\"Destination\"><SYNRESTRS/></NP>","<PRED value=\"location\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Destination\"/></ARGS></PRED>"
"952","","","Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"search\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Location\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"953","0.2","0.2","Basic Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"manner\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"Constant\" value=\"illegal\"/><ARG type=\"ThemRole\" value=\"Agent\"/></ARGS></PRED><PRED value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"954","0.2","","NP-PP","Source-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"src\"/></SELRESTRS></PREP><NP value=\"Source\"><SYNRESTRS/></NP>","<PRED value=\"manner\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"Constant\" value=\"illegal\"/><ARG type=\"ThemRole\" value=\"Agent\"/></ARGS></PRED><PRED value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"955","2.2","","NP-PP","for-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"for\"><SELRESTRS/></PREP><NP value=\"Beneficiary\"><SYNRESTRS/></NP>","<PRED value=\"manner\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"Constant\" value=\"illegal\"/><ARG type=\"ThemRole\" value=\"Agent\"/></ARGS></PRED><PRED value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Beneficiary\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"956","2.2","","NP-PP-PP","Source-PP Beneficiary-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"src\"/></SELRESTRS></PREP><NP value=\"Source\"><SYNRESTRS/></NP><PREP value=\"for\"><SELRESTRS/></PREP><NP value=\"Beneficiary\"><SYNRESTRS/></NP>","<PRED value=\"manner\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"Constant\" value=\"illegal\"/><ARG type=\"ThemRole\" value=\"Agent\"/></ARGS></PRED><PRED value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"start(E)\"/><ARG type=\"ThemRole\" value=\"Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Beneficiary\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED bool=\"!\" value=\"has_possession\"><ARGS><ARG type=\"Event\" value=\"end(E)\"/><ARG type=\"ThemRole\" value=\"Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"957","0.1","","ADJ","","<NP value=\"Stimulus\"><SYNRESTRS/></NP><VERB/><ADJ/>","<PRED value=\"Pred\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Stimulus\"/></ARGS></PRED><PRED value=\"perceive\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Experiencer\"/><ARG type=\"ThemRole\" value=\"Stimulus\"/></ARGS></PRED><PRED value=\"in_reaction_to\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Stimulus\"/></ARGS></PRED>"
"958","0.1","","PP","Experiencer-PP","<NP value=\"Stimulus\"><SYNRESTRS/></NP><VERB/><ADJ/><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Experiencer\"><SYNRESTRS/></NP>","<PRED value=\"perceive\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Experiencer\"/><ARG type=\"ThemRole\" value=\"Stimulus\"/></ARGS></PRED><PRED value=\"Pred\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Stimulus\"/></ARGS></PRED><PRED value=\"in_reaction_to\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Stimulus\"/></ARGS></PRED>"
"959","8.1","","ING-SC/BE-ING-SC","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"be_sc_ing\"/></SYNRESTRS></NP>","<PRED value=\"end\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"960","","","Intransitive","Inchoative","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"end\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"961","","","NP","Causative variant","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"end\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"962","","","PP","with-PP","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><PREP value=\"with\"><SELRESTRS/></PREP><NP value=\"Instrument\"><SYNRESTRS/></NP>","<PRED value=\"end\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"use\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Agent\"/><ARG type=\"ThemRole\" value=\"Instrument\"/></ARGS></PRED>"
"963","","","NP-PP","Causative variant","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"with\"><SELRESTRS/></PREP><NP value=\"Instrument\"><SYNRESTRS/></NP>","<PRED value=\"end\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"use\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Instrument\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"964","","","(SUBCAT ADL)","","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><ADV/>","<PRED value=\"end\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"965","0.1","","Basic Intransitive","","<NP value=\"Source\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Source\"/><ARG type=\"ThemRole\" value=\"?Theme\"/></ARGS></PRED>"
"966","0.2","","Transitive","","<NP value=\"Source\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"967","","","NP","Causative variant","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Source\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Source\"/><ARG type=\"ThemRole\" value=\"?Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"968","1.1.3","","PP","Substance Subject\, Source-PP","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><PREP value=\"from out_of\"><SELRESTRS/></PREP><NP value=\"Source\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"969","0.2","","NP-PP","Location-PP","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"path\"/></SELRESTRS></PREP><NP value=\"Location\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"970","2.3","","PP","Location Subject\, with-PP","<NP value=\"Location\"><SYNRESTRS/></NP><VERB/><PREP value=\"with\"><SELRESTRS/></PREP><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"location\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"971","6.2","","Locative Inversion","","<PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"loc\"/></SELRESTRS></PREP><NP value=\"Location\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"972","6.1","","NP-PP","Expletive-there Subject","<LEX value=\"there\"/><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"loc\"/></SELRESTRS></PREP><NP value=\"Location\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"973","","","PART","out","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><LEX value=\"out\"/>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"974","","","Basic Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"emit\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"?Source\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"975","0.1","0.2","Basic Intransitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"successful_in\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Theme\"/></ARGS></PRED>"
"976","8.1","0.2","P-ING-SC","in-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"in\"><SELRESTRS/></PREP><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"sc_ing\"/></SYNRESTRS></NP>","<PRED value=\"successful_in\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"977","0.1","0.2","PP","in-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"in\"><SELRESTRS/></PREP><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED value=\"successful_in\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"978","8.1","0.2","TO-INF-SC","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"sc_to_inf\"/></SYNRESTRS></NP>","<PRED value=\"successful_in\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"979","0.1","0.2","Basic Intransitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/>","<PRED bool=\"!\" value=\"successful_in\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"?Theme\"/></ARGS></PRED>"
"980","0.2","0.2","Basic Transitive","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED bool=\"!\" value=\"successful_in\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"981","8.1","0.2","P-ING-SC","in-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"in\"><SELRESTRS/></PREP><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"sc_ing\"/></SYNRESTRS></NP>","<PRED bool=\"!\" value=\"successful_in\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"982","0.1","0.2","PP","in-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><PREP value=\"in\"><SELRESTRS/></PREP><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED bool=\"!\" value=\"successful_in\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"983","8.1","0.2","TO-INF-SC","","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"sc_to_inf\"/></SYNRESTRS></NP>","<PRED bool=\"!\" value=\"successful_in\"><ARGS><ARG type=\"Event\" value=\"E\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"984","1.1.2.1","","Transitive","Causative variant","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP>","<PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED><PRED value=\"suffocate\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"985","1.1.2.1","","Intransitive","Inchoative variant","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/>","<PRED value=\"suffocate\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"986","0.4","","PP","Result-PP","<NP value=\"Theme\"><SYNRESTRS/></NP><VERB/><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Oblique\"><SELRESTRS><SELRESTR Value=\"+\" type=\"state\"/></SELRESTRS></NP>","<PRED value=\"suffocate\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"Pred\"><ARGS><ARG type=\"Event\" value=\"result(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"987","0.4","","NP-PP","Result-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Oblique\"><SELRESTRS><SELRESTR Value=\"+\" type=\"state\"/></SELRESTRS></NP>","<PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED><PRED value=\"suffocate\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"Pred\"><ARGS><ARG type=\"Event\" value=\"result(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED>"
"988","0.2","0.2","NP-PP","of-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"of\"><SELRESTRS/></PREP><NP value=\"Predicate\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"sentential\"/></SYNRESTRS></NP>","<PRED value=\"suspect\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Predicate\"/></ARGS></PRED>"
"989","8.1","0.2","NP-P-ING-OC","of-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS/></NP><PREP value=\"of\"><SELRESTRS/></PREP><NP value=\"Predicate\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"oc_ing\"/></SYNRESTRS></NP>","<PRED value=\"suspect\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Predicate\"/></ARGS></PRED>"
"990","8.1","0.2","POSSING","of-PP","<NP value=\"Agent\"><SYNRESTRS/></NP><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"+\" type=\"poss_ing\"/></SYNRESTRS></NP>","<PRED value=\"suspect\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Agent\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"?Predicate\"/></ARGS></PRED>"
"992","6.1","","NP-PP","Expletive-there Subject","<LEX value=\"there\"/><VERB/><NP value=\"Theme\"><SYNRESTRS><SYNRESTR Value=\"-\" type=\"definite\"/></SYNRESTRS></NP><PREP><SELRESTRS><SELRESTR Value=\"+\" type=\"loc\"/></SELRESTRS></PREP><NP value=\"Location\"><SYNRESTRS/></NP>","<PRED value=\"exist\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/></ARGS></PRED><PRED value=\"Prep\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Theme\"/><ARG type=\"ThemRole\" value=\"Location\"/></ARGS></PRED>"
"993","0.1","","PP","to-PP","<NP value=\"Actor1\"><SYNRESTRS/></NP><VERB/><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Actor2\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Actor1\"/><ARG type=\"ThemRole\" value=\"Actor2\"/><ARG type=\"ThemRole\" value=\"?Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Actor1\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
"994","0.1","","PP-PP","to-PP Topic-PP","<NP value=\"Actor1\"><SYNRESTRS/></NP><VERB/><PREP value=\"to\"><SELRESTRS/></PREP><NP value=\"Actor2\"><SYNRESTRS/></NP><PREP value=\"about\"><SELRESTRS/></PREP><NP value=\"Topic\"><SYNRESTRS/></NP>","<PRED value=\"transfer_info\"><ARGS><ARG type=\"Event\" value=\"during(E)\"/><ARG type=\"ThemRole\" value=\"Actor1\"/><ARG type=\"ThemRole\" value=\"Actor2\"/><ARG type=\"ThemRole\" value=\"Topic\"/></ARGS></PRED><PRED value=\"cause\"><ARGS><ARG type=\"ThemRole\" value=\"Actor1\"/><ARG type=\"Event\" value=\"E\"/></ARGS></PRED>"
