"mapid","synsetid","synsetid2","score"
"56872","108781043","108357555","100"
"56873","109323363","108863416","100"
"56874","110551389","110013330","100"
"56875","110574500","110034558","100"
"56876","102526432","102459557","100"
"56877","100707113","100675628","100"
"56878","107259680","106908958","100"
"56879","108421002","108018554","100"
"56880","104387010","104268239","100"
"56881","101791047","101729631","100"
"56882","104386475","104267704","100"
"56883","111189785","110618875","100"
"56884","114903598","114246765","100"
"56885","104386755","104267984","100"
"56886","105675777","105413754","100"
"56887","113938179","113321429","100"
"56888","113938298","113321548","100"
"56889","113938776","113321962","100"
"56890","102270021","102206084","100"
"56891","102269669","102205732","100"
"56892","102270850","102206913","100"
"56893","104386882","104268111","100"
"56894","107297167","106944969","100"
"56895","110551997","110013825","100"
"56896","114375426","113735439","100"
"56897","104902369","104702736","100"
"56898","104387527","104268720","100"
"56899","110552097","110013925","100"
"56900","100271399","100262641","100"
"56901","107290932","106939236","100"
"56902","104387614","104268807","100"
"56903","100109501","100104462","100"
"56904","106508164","106188451","100"
"56905","104387725","104268918","100"
"56906","107777276","107408396","100"
"56907","107168591","106821996","100"
"56908","110552458","110014286","100"
"56909","107509963","107144792","100"
"56910","105507950","105258159","100"
"56911","107509603","107144444","100"
"56912","104387877","104269070","100"
"56913","104388221","104269417","100"
"56914","113830227","113217389","100"
"56915","109461891","108993938","100"
"56916","109323510","108863562","100"
"56917","110209021","109691933","100"
"56918","108720427","108300405","100"
"56919","107826629","107456381","100"
"56920","115015209","114353372","100"
"56921","109370143","108906063","100"
"56922","105360299","105115501","100"
"56923","114877073","114220618","100"
"56924","105676221","105414198","100"
"56925","101221443","101167526","100"
"56926","109436649","108970016","100"
"56927","114422775","113780177","100"
"56928","114422895","113780297","100"
"56929","101692358","101631727","100"
"56930","104979879","104768789","100"
"56931","104388656","104269852","100"
"56932","104388790","104269986","100"
"56933","110552635","110014445","100"
"56934","102470931","102404568","100"
"56935","111179347","110608537","100"
"56936","100259722","100251261","100"
"56937","106459552","106142974","100"
"56938","106254336","105948608","100"
"56939","106175732","105876045","100"
"56940","101573605","101513776","100"
"56941","100641748","100611814","100"
"56942","104388918","104270114","100"
"56943","107030255","106688777","100"
"56944","105485384","105236582","100"
"56945","111200254","110628432","100"
"56946","111179687","110608875","100"
"56947","111076377","110510970","100"
"56948","111048025","110485173","100"
"56949","109450048","108982823","100"
"56950","113521005","112928828","100"
"56951","101318215","101260631","100"
"56952","109008791","108573465","100"
"56953","114543243","113895579","100"
"56954","104389271","104270467","100"
"56955","113647750","113047340","100"
"56956","107523224","107157921","100"
"56957","112832154","112250843","100"
"56958","110553466","110015262","100"
"56959","104389569","104270765","100"
"56960","100242782","100234387","100"
"56961","104389710","104270906","100"
"56962","110553309","110015119","100"
"56963","104389869","104271065","100"
"56964","102277600","102213844","100"
"56965","107964892","107584679","100"
"56966","105351161","105106475","100"
"56967","114090254","113470547","100"
"56968","103900914","103796031","100"
"56969","104390292","104271452","100"
"56970","104390385","104271545","100"
"56971","110455588","109923270","100"
"56972","108632988","108218863","100"
"56973","110553677","110015455","100"
"56974","104390561","104271703","100"
"56975","100442578","100423841","100"
"56976","110553818","110015596","100"
"56977","104390894","104272018","100"
"56978","104391046","104272170","100"
"56979","109323789","108863839","100"
"56980","106947470","106612817","100"
"56981","106874482","106542518","100"
"56982","114894503","114237772","100"
"56983","113538987","112946557","100"
"56984","101812119","101750681","100"
"56985","100987545","100943369","100"
"56986","114084764","113465219","100"
"56987","100522715","100501093","100"
"56988","113500692","112908923","100"
"56989","104391877","104272812","100"
"56990","105515132","105265023","100"
"56991","104392168","104273083","100"
"56992","104392282","104273197","100"
"56993","101316044","101258458","100"
"56994","107427916","107067925","100"
"56995","104392738","104273653","100"
"56996","104392910","104273825","100"
"56997","108636901","108222666","100"
"56998","113498911","112907151","100"
"56999","109592836","109118153","100"
"57000","100615043","100586216","100"
"57001","110539731","110002490","100"
"57002","104394571","104275453","100"
"57003","104394156","104275038","100"
"57004","104394284","104275166","100"
"57005","114877427","114220972","100"
"57006","104394951","104275846","100"
"57007","100816619","100778159","100"
"57008","111180561","110609743","100"
"57009","104395275","104276170","100"
"57010","100825889","100787321","100"
"57011","100691910","100660730","100"
"57012","113213390","112627646","100"
"57013","113128847","112543818","100"
"57014","104395606","104276501","100"
"57015","104395775","104276670","100"
"57016","104396385","104277280","100"
"57017","104396141","104277036","100"
"57018","104396790","104277685","100"
"57019","110554311","110016070","100"
"57020","106191767","105891778","100"
"57021","104396694","104277589","100"
"57022","108499676","108094041","100"
"57023","104396544","104277439","100"
"57024","114877725","114221270","100"
"57025","107812118","107442205","100"
"57026","107807046","107437132","100"
"57027","109467716","108999311","100"
"57028","101775104","101713725","100"
"57029","104396960","104277855","100"
"57030","107688125","107321362","100"
"57031","111181706","110610864","100"
"57032","114030689","113411712","100"
"57033","107464627","107100316","100"
"57034","107818129","107448171","100"
"57035","107720299","107352983","100"
"57036","107725212","107357878","100"
"57037","114090384","113470677","100"
"57038","103418251","103328797","100"
"57039","109323953","108864002","100"
"57040","100499693","100479450","100"
"57041","102101864","102038689","100"
"57042","106327757","106015176","100"
"57043","105185438","104945828","100"
"57044","104397237","104278132","100"
"57045","100888257","100847422","100"
"57046","106812635","106480591","100"
"57047","105641587","105381203","100"
"57048","107016155","106675838","100"
"57049","106771634","106441255","100"
"57050","100233153","100224746","100"
"57051","114359081","113720426","100"
"57052","100207362","100200166","100"
"57053","106985278","106647905","100"
"57054","111181533","110610692","100"
"57055","113509895","112917857","100"
"57056","102639247","102572187","100"
"57057","111895687","111316271","100"
"57058","104398133","104279009","100"
"57059","104398312","104279188","100"
"57060","107035332","106693525","100"
"57061","101635573","101575147","100"
"57062","113903286","113287403","100"
"57063","114351972","113714181","100"
"57064","115062597","114399822","100"
"57065","113145754","112560547","100"
"57066","104398594","104279470","100"
"57067","100677608","100646924","100"
"57068","114165980","113544290","100"
"57069","113176192","112590842","100"
"57070","100612827","100584054","100"
"57071","104399486","104280362","100"
"57072","104399573","104280449","100"
"57073","114878295","114221840","100"
"57074","110554974","110016732","100"
"57075","105245191","105002991","100"
"57076","109409860","108944169","100"
"57077","112817478","112236244","100"
"57078","104400515","104281300","100"
"57079","105244846","105002646","100"
"57080","101921603","101859192","100"
"57081","105222404","104981123","100"
"57082","102046743","101983910","100"
"57083","104067341","103958203","100"
"57084","104400256","104281041","100"
"57085","104400348","104281133","100"
"57086","107297432","106945216","100"
"57087","113583383","112987833","100"
"57088","107151763","106806260","100"
"57089","108053265","107671297","100"
"57090","110011822","109508757","100"
"57091","107333103","106979749","100"
"57092","113393055","112802885","100"
"57093","114590460","113942177","100"
"57094","104402127","104282894","100"
"57095","115056182","114393559","100"
"57096","104402400","104283167","100"
"57097","109324208","108864256","100"
"57098","107557216","107191746","100"
"57099","108542534","108133876","100"
"57100","104401612","104282379","100"
"57101","104401750","104282517","100"
"57102","106513196","106193120","100"
"57103","113841983","113228448","100"
"57104","105131937","104898750","100"
"57105","106398312","106083664","100"
"57106","104402208","104282975","100"
"57107","105653930","105392141","100"
"57108","108543623","108134869","100"
"57109","105845596","105576546","100"
"57110","107517940","107152720","100"
"57111","104402610","104283377","100"
"57112","104402793","104283560","100"
"57113","107341142","106987644","100"
"57114","107362535","107008241","100"
"57115","110555508","110017266","100"
"57116","106957060","106621767","100"
"57117","110555416","110017174","100"
"57118","111349660","110773658","100"
"57119","104405249","104286016","100"
"57120","109691734","109210044","100"
"57121","108686000","108268021","100"
"57122","108703197","108283668","100"
"57123","104404424","104285191","100"
"57124","104404276","104285043","100"
"57125","104404588","104285355","100"
"57126","104582038","104454010","100"
"57127","111353495","110777456","100"
"57128","104404717","104285484","100"
"57129","104404860","104285627","100"
"57130","108623419","108209530","100"
"57131","109324535","108864583","100"
"57132","108544486","108135732","100"
"57133","104957722","104750729","100"
"57134","104404995","104285762","100"
"57135","105480848","105232131","100"
"57136","110555913","110017671","100"
"57137","107528809","107163506","100"
"57138","107594702","107228703","100"
"57139","114365077","113725912","100"
"57140","107774020","107405176","100"
"57141","107607285","107241079","100"
"57142","101651817","101591331","100"
"57143","102254249","102190341","100"
"57144","102262400","102198494","100"
"57145","113700770","113098437","100"
"57146","104405151","104285918","100"
"57147","110556016","110017774","100"
"57148","100416825","100402144","100"
"57149","108687766","108269563","100"
"57150","106849864","106518382","100"
"57151","107700734","107333732","100"
"57152","106110561","105816434","100"
"57153","107268311","106917403","100"
"57154","100668943","100638424","100"
"57155","106132049","105836210","100"
"57156","104405583","104286332","100"
"57157","105878690","105606979","100"
"57158","109751825","109266941","100"
"57159","105153243","104915639","100"
"57160","101824142","101762680","100"
"57161","101824478","101763016","100"
"57162","110557399","110018677","100"
"57163","100465690","100446257","100"
"57164","106317417","106005790","100"
"57165","100184810","100177952","100"
"57166","110557216","110018494","100"
"57167","108533253","108125390","100"
"57168","107161419","106815492","100"
"57169","108809953","108384159","100"
"57170","104405968","104286542","100"
"57171","100045342","100042128","100"
"57172","107357497","107003221","100"
"57173","110557667","110018945","100"
"57174","101806037","101744602","100"
"57175","100294368","100285083","100"
"57176","104406193","104286767","100"
"57177","114878732","114222277","100"
"57178","107555483","107190013","100"
"57179","107362858","107008564","100"
"57180","110557976","110019200","100"
"57181","110558292","110019516","100"
"57182","100112626","100107587","100"
"57183","104408589","104289014","100"
"57184","104442379","104322108","100"
"57185","104406312","104286886","100"
"57186","104406859","104287433","100"
"57187","104406723","104287297","100"
"57188","104406988","104287562","100"
"57189","104406560","104287134","100"
"57190","104407546","104288119","100"
"57191","104407859","104288431","100"
"57192","101523830","101464155","100"
"57193","104408187","104288612","100"
"57194","104408463","104288888","100"
"57195","110558663","110019757","100"
"57196","110558759","110019853","100"
"57197","114492037","113845820","100"
"57198","104408330","104288755","100"
"57199","110559022","110020116","100"
"57200","110558894","110019988","100"
"57201","110559200","110020294","100"
"57202","110868569","110313754","100"
"57203","108113020","107728187","100"
"57204","108551240","108141875","100"
"57205","114002686","113384389","100"
"57206","114317065","113683351","100"
"57207","108454144","108049860","100"
"57208","114662977","114012798","100"
"57209","114277460","113648295","100"
"57210","110559434","110020528","100"
"57211","105986054","105704992","100"
"57212","114836246","114181323","100"
"57213","114830985","114176104","100"
"57214","113997695","113379602","100"
"57215","104408772","104289197","100"
"57216","107965022","107584809","100"
"57217","102065366","102002490","100"
"57218","102074905","102011926","100"
